scientificName,taxonConceptID,dataResourceUid,stateProvince,country,zones
Polygala crassitesta,https://id.biodiversity.org.au/node/apni/2897235,dr15863,Western Australia,Australia,
Polygala crassitesta,https://id.biodiversity.org.au/node/apni/2897235,dr15866,Western Australia,Australia,
Polygala parviloba,https://id.biodiversity.org.au/node/apni/2902717,dr15863,Western Australia,Australia,
Polymeria distigma,https://id.biodiversity.org.au/node/apni/2918672,dr15860,Western Australia,Australia,
Polymeria distigma,https://id.biodiversity.org.au/node/apni/2918672,dr15863,Western Australia,Australia,
Polymeria distigma,https://id.biodiversity.org.au/node/apni/2918672,dr376,Western Australia,Australia,
Polyphlebium endlicherianum,https://id.biodiversity.org.au/node/apni/7411678,dr15860,Queensland,Australia,
Polyphlebium endlicherianum,https://id.biodiversity.org.au/node/apni/7411678,dr15866,Queensland,Australia,
Polyphlebium endlicherianum,https://id.biodiversity.org.au/node/apni/7411678,dr15867,Queensland,Australia,
Polyphlebium endlicherianum,https://id.biodiversity.org.au/node/apni/7411678,dr2153,Queensland,Australia,
Polystichum proliferum,https://id.biodiversity.org.au/node/apni/2891946,dr366,South Australia,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr2009,Northern Territory,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr2009,South Australia,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr2009,Western Australia,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr340,South Australia,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr341,Northern Territory,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr341,South Australia,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr341,Western Australia,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr342,Northern Territory,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr343,Northern Territory,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr346,Northern Territory,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr346,South Australia,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr346,Western Australia,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr348,South Australia,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr348,Western Australia,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr359,Northern Territory,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr361,Northern Territory,Australia,
Polytelis alexandrae,urn:lsid:biodiversity.org.au:afd.taxon:1ad0bddc-f761-45fb-ba4b-3a69d3e4bce9,dr365,South Australia,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr1089,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr1097,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr1411,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr1902,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr2009,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr341,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr342,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr346,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr359,New South Wales,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr359,South Australia,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr359,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr359,Western Australia,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr364,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr570,New South Wales,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr570,South Australia,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr570,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr570,Western Australia,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr571,South Australia,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr571,Victoria,Australia,
Polytelis anthopeplus,urn:lsid:biodiversity.org.au:afd.taxon:0a200cc7-ddb2-43f0-8d84-41b90590c303,dr571,Western Australia,Australia,
Polytelis anthopeplus monarchoides,urn:lsid:biodiversity.org.au:afd.taxon:5ba0d9f3-fa07-4577-8ada-a7e3a51b2792,dr340,New South Wales,Australia,
Polytelis anthopeplus monarchoides,urn:lsid:biodiversity.org.au:afd.taxon:5ba0d9f3-fa07-4577-8ada-a7e3a51b2792,dr346,South Australia,Australia,
Polytelis anthopeplus monarchoides,urn:lsid:biodiversity.org.au:afd.taxon:5ba0d9f3-fa07-4577-8ada-a7e3a51b2792,dr365,New South Wales,Australia,
Polytelis anthopeplus monarchoides,urn:lsid:biodiversity.org.au:afd.taxon:5ba0d9f3-fa07-4577-8ada-a7e3a51b2792,dr365,South Australia,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr1089,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr1097,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr1097,Victoria,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr1902,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr1902,Victoria,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr2009,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr2009,Victoria,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr340,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr341,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr342,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr342,Victoria,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr343,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr344,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr346,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr346,Victoria,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr359,Australian Capital Territory,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr359,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr359,Queensland,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr359,Victoria,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr360,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr364,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr364,Victoria,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr4638,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr466,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr5017,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr5017,Victoria,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr570,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr570,Victoria,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr571,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr571,Victoria,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr635,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr714,New South Wales,Australia,
Polytelis swainsonii,urn:lsid:biodiversity.org.au:afd.taxon:51dc6bc2-9165-4fc3-a374-1010ac3037d0,dr714,Victoria,Australia,
Pomaderris adnata,https://id.biodiversity.org.au/node/apni/2896205,dr15772,New South Wales,Australia,
Pomaderris adnata,https://id.biodiversity.org.au/node/apni/2896205,dr15861,New South Wales,Australia,
Pomaderris adnata,https://id.biodiversity.org.au/node/apni/2896205,dr376,New South Wales,Australia,
Pomaderris adnata,https://id.biodiversity.org.au/node/apni/2896205,dr726,New South Wales,Australia,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr10574,North Island,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr10574,South Island,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr15870,,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,Canterbury Land District,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,Gisborne Land District,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,Hawke's Bay Land District,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,Marlborough Land District,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,Nelson Land District,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,North Auckland Land District,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,North Island,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,"North Island, Southern North Island",New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,South Auckland,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,South Island,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,Southland Land District,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,Taranaki Land District,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,Wellington Land District,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,Westland Land District,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr2153,,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr376,Nelson,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr376,Waikato,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr376,Wellington,New Zealand,
Pomaderris apetala,https://id.biodiversity.org.au/node/apni/2895650,dr376,,New Zealand,
Pomaderris apetala subsp. maritima,https://id.biodiversity.org.au/node/apni/2898832,dr2153,Canterbury Land District,New Zealand,
Pomaderris apetala subsp. maritima,https://id.biodiversity.org.au/node/apni/2898832,dr2153,Southland Land District,New Zealand,
Pomaderris apetala subsp. maritima,https://id.biodiversity.org.au/node/apni/2898832,dr2153,Taranaki Land District,New Zealand,
Pomaderris apetala subsp. maritima,https://id.biodiversity.org.au/node/apni/2898832,dr2153,Wellington Land District,New Zealand,
Pomaderris apetala subsp. maritima,https://id.biodiversity.org.au/node/apni/2898832,dr2153,,New Zealand,
Pomaderris apetala subsp. maritima,https://id.biodiversity.org.au/node/apni/2898832,dr376,South Island,New Zealand,
Pomaderris apetala subsp. maritima,https://id.biodiversity.org.au/node/apni/2898832,dr376,Taranaki,New Zealand,
Pomaderris grandis,https://id.biodiversity.org.au/node/apni/2901219,dr15860,Western Australia,Australia,
Pomaderris grandis,https://id.biodiversity.org.au/node/apni/2901219,dr15863,Western Australia,Australia,
Pomaderris grandis,https://id.biodiversity.org.au/node/apni/2901219,dr376,Western Australia,Australia,
Pomaderris paniculosa subsp. paralia,https://id.biodiversity.org.au/node/apni/2892072,dr15863,Western Australia,Australia,
Pomaderris paniculosa subsp. paralia,https://id.biodiversity.org.au/node/apni/2892072,dr376,Western Australia,Australia,
Pomaderris phylicifolia subsp. phylicifolia,https://id.biodiversity.org.au/node/apni/2891938,dr2153,North Auckland Land District,New Zealand,
Pomaderris phylicifolia subsp. phylicifolia,https://id.biodiversity.org.au/node/apni/2891938,dr376,Northland,New Zealand,
Pomaderris walshii,https://id.biodiversity.org.au/node/apni/2909534,dr15772,New South Wales,Australia,
Pomaderris walshii,https://id.biodiversity.org.au/node/apni/2909534,dr15861,New South Wales,Australia,
Pomaderris walshii,https://id.biodiversity.org.au/node/apni/2909534,dr376,New South Wales,Australia,
Pomatocalpa,https://id.biodiversity.org.au/node/apni/2888839,dr15860,Queensland,Australia,
Pomatocalpa,https://id.biodiversity.org.au/node/apni/2888839,dr376,Queensland,Australia,
Pomatocalpa macphersonii,https://id.biodiversity.org.au/name/apni/113545,dr15860,Queensland,Australia,
Pomatocalpa macphersonii,https://id.biodiversity.org.au/name/apni/113545,dr15861,Queensland,Australia,
Pomatocalpa macphersonii,https://id.biodiversity.org.au/name/apni/113545,dr15865,Queensland,Australia,
Pomatocalpa macphersonii,https://id.biodiversity.org.au/name/apni/113545,dr15867,Queensland,Australia,
Pomatocalpa macphersonii,https://id.biodiversity.org.au/name/apni/113545,dr15868,Queensland,Australia,
Pomatocalpa macphersonii,https://id.biodiversity.org.au/name/apni/113545,dr364,Queensland,Australia,
Pomatocalpa macphersonii,https://id.biodiversity.org.au/name/apni/113545,dr376,Queensland,Australia,
Pomatocalpa marsupiale,https://id.biodiversity.org.au/node/apni/2911462,dr15860,Queensland,Australia,
Pomatocalpa marsupiale,https://id.biodiversity.org.au/node/apni/2911462,dr15867,Queensland,Australia,
Pomatocalpa marsupiale,https://id.biodiversity.org.au/node/apni/2911462,dr376,Queensland,Australia,
Poranthera asybosca,https://id.biodiversity.org.au/name/apni/4916346,dr15863,Western Australia,Australia,
Poranthera coerulea,https://id.biodiversity.org.au/node/apni/2920803,dr15863,Western Australia,Australia,
Poranthera moorokatta,https://id.biodiversity.org.au/node/apni/7742937,dr15863,Western Australia,Australia,
Potamogeton australiensis,https://id.biodiversity.org.au/node/apni/7808489,dr15861,South Australia,Australia,
Potamogeton australiensis,https://id.biodiversity.org.au/node/apni/7808489,dr15865,South Australia,Australia,
Potamogeton australiensis,https://id.biodiversity.org.au/node/apni/7808489,dr2153,South Australia,Australia,
Potamogeton australiensis,https://id.biodiversity.org.au/node/apni/7808489,dr366,South Australia,Australia,
Potamogeton australiensis,https://id.biodiversity.org.au/node/apni/7808489,dr376,South Australia,Australia,
Potamogeton australiensis,https://id.biodiversity.org.au/node/apni/7808489,dr8212,South Australia,Australia,
Potamogeton octandrus,https://id.biodiversity.org.au/node/apni/2918375,dr15861,Western Australia,Australia,
Potamogeton octandrus,https://id.biodiversity.org.au/node/apni/2918375,dr15863,Western Australia,Australia,
Potamogeton octandrus,https://id.biodiversity.org.au/node/apni/2918375,dr376,Western Australia,Australia,
Potorous gilbertii,urn:lsid:biodiversity.org.au:afd.taxon:4d8d03c2-8249-4b97-a0bf-d71be2aaf651,dr348,Western Australia,Australia,
Prasophyllum,https://id.biodiversity.org.au/taxon/apni/51290624,dr15860,Queensland,Australia,
Prasophyllum,https://id.biodiversity.org.au/taxon/apni/51290624,dr15867,Queensland,Australia,
Prasophyllum,https://id.biodiversity.org.au/taxon/apni/51290624,dr376,Queensland,Australia,
Prasophyllum,https://id.biodiversity.org.au/taxon/apni/51290624,dr8212,Queensland,Australia,
Prasophyllum affine,https://id.biodiversity.org.au/node/apni/2901813,dr10574,New South Wales,Australia,
Prasophyllum affine,https://id.biodiversity.org.au/node/apni/2901813,dr1411,New South Wales,Australia,
Prasophyllum affine,https://id.biodiversity.org.au/node/apni/2901813,dr15860,New South Wales,Australia,
Prasophyllum affine,https://id.biodiversity.org.au/node/apni/2901813,dr15861,New South Wales,Australia,
Prasophyllum affine,https://id.biodiversity.org.au/node/apni/2901813,dr15865,New South Wales,Australia,
Prasophyllum australe,https://id.biodiversity.org.au/name/apni/87026,dr15860,Queensland,Australia,
Prasophyllum australe,https://id.biodiversity.org.au/name/apni/87026,dr15861,Queensland,Australia,
Prasophyllum australe,https://id.biodiversity.org.au/name/apni/87026,dr15865,Queensland,Australia,
Prasophyllum australe,https://id.biodiversity.org.au/name/apni/87026,dr376,Queensland,Australia,
Prasophyllum brevilabre,https://id.biodiversity.org.au/name/apni/87186,dr15860,Queensland,Australia,
Prasophyllum brevilabre,https://id.biodiversity.org.au/name/apni/87186,dr15865,Queensland,Australia,
Prasophyllum brevilabre,https://id.biodiversity.org.au/name/apni/87186,dr15867,Queensland,Australia,
Prasophyllum brevilabre,https://id.biodiversity.org.au/name/apni/87186,dr376,Queensland,Australia,
Prasophyllum brevilabre,https://id.biodiversity.org.au/name/apni/87186,dr8212,Queensland,Australia,
Prasophyllum calcicola,https://id.biodiversity.org.au/name/apni/87231,dr15860,South Australia,Australia,
Prasophyllum calcicola,https://id.biodiversity.org.au/name/apni/87231,dr15865,South Australia,Australia,
Prasophyllum calcicola,https://id.biodiversity.org.au/name/apni/87231,dr366,South Australia,Australia,
Prasophyllum calcicola,https://id.biodiversity.org.au/name/apni/87231,dr376,South Australia,Australia,
Prasophyllum campestre,https://id.biodiversity.org.au/name/apni/117499,dr15861,Queensland,Australia,
Prasophyllum canaliculatum,https://id.biodiversity.org.au/name/apni/161543,dr1411,New South Wales,Australia,
Prasophyllum canaliculatum,https://id.biodiversity.org.au/name/apni/161543,dr15860,New South Wales,Australia,
Prasophyllum canaliculatum,https://id.biodiversity.org.au/name/apni/161543,dr15861,New South Wales,Australia,
Prasophyllum catenemum,https://id.biodiversity.org.au/name/apni/205752,dr15860,South Australia,Australia,
Prasophyllum catenemum,https://id.biodiversity.org.au/name/apni/205752,dr15865,South Australia,Australia,
Prasophyllum correctum,https://id.biodiversity.org.au/node/apni/2915707,dr15860,Victoria,Australia,
Prasophyllum correctum,https://id.biodiversity.org.au/node/apni/2915707,dr15865,Victoria,Australia,
Prasophyllum correctum,https://id.biodiversity.org.au/node/apni/2915707,dr376,Victoria,Australia,
Prasophyllum correctum,https://id.biodiversity.org.au/node/apni/2915707,dr700,Victoria,,
Prasophyllum diversiflorum,https://id.biodiversity.org.au/node/apni/2897016,dr15860,Victoria,Australia,
Prasophyllum diversiflorum,https://id.biodiversity.org.au/node/apni/2897016,dr15865,Victoria,Australia,
Prasophyllum diversiflorum,https://id.biodiversity.org.au/node/apni/2897016,dr376,Victoria,Australia,
Prasophyllum elatum,https://id.biodiversity.org.au/name/apni/87513,dr14082,Queensland,Australia,
Prasophyllum elatum,https://id.biodiversity.org.au/name/apni/87513,dr15860,Queensland,Australia,
Prasophyllum elatum,https://id.biodiversity.org.au/name/apni/87513,dr15861,Queensland,Australia,
Prasophyllum elatum,https://id.biodiversity.org.au/name/apni/87513,dr15867,Queensland,Australia,
Prasophyllum elatum,https://id.biodiversity.org.au/name/apni/87513,dr364,Queensland,Australia,
Prasophyllum elatum,https://id.biodiversity.org.au/name/apni/87513,dr376,Queensland,Australia,
Prasophyllum exilis,https://id.biodiversity.org.au/name/apni/9851171,dr15860,Queensland,Australia,
Prasophyllum exilis,https://id.biodiversity.org.au/name/apni/9851171,dr15865,Queensland,Australia,
Prasophyllum flavum,https://id.biodiversity.org.au/name/apni/104583,dr15860,Queensland,Australia,
Prasophyllum flavum,https://id.biodiversity.org.au/name/apni/104583,dr15861,Queensland,Australia,
Prasophyllum fosteri,https://id.biodiversity.org.au/name/apni/163862,dr15860,Victoria,Australia,
Prasophyllum fosteri,https://id.biodiversity.org.au/name/apni/163862,dr376,Victoria,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr10574,Victoria,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr1411,South Australia,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr1411,Victoria,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr15860,South Australia,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr15860,Victoria,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr15865,South Australia,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr15865,Victoria,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr15867,South Australia,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr364,Victoria,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr366,South Australia,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr376,South Australia,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr376,Victoria,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr8212,Victoria,Australia,
Prasophyllum frenchii,https://id.biodiversity.org.au/node/apni/2888498,dr893,Victoria,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr10574,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr1411,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr14787,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr15772,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr15860,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr15861,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr15863,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr15865,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr15867,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr15870,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr2262,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr376,New South Wales,Australia,
Prasophyllum fuscum,https://id.biodiversity.org.au/node/apni/2915139,dr8212,New South Wales,Australia,
Prasophyllum goldsackii,https://id.biodiversity.org.au/node/apni/2904487,dr15860,South Australia,Australia,
Prasophyllum goldsackii,https://id.biodiversity.org.au/node/apni/2904487,dr15865,South Australia,Australia,
Prasophyllum goldsackii,https://id.biodiversity.org.au/node/apni/2904487,dr366,South Australia,Australia,
Prasophyllum goldsackii,https://id.biodiversity.org.au/node/apni/2904487,dr376,South Australia,Australia,
Prasophyllum hectorii,NZOR-6-22555,dr2153,North Auckland Land District,New Zealand,
Prasophyllum hectorii,NZOR-6-22555,dr2153,North Island,New Zealand,
Prasophyllum hectorii,NZOR-6-22555,dr2153,"North Island, Auckland",New Zealand,
Prasophyllum hectorii,NZOR-6-22555,dr2153,"North Island, Southern North Island",New Zealand,
